id,type,ebox_id,lat,lon
AA000001938A,light,AA0000011681,41.275468,1.726622
AA000001938B,light,AA0000011681,41.27616,1.725384
AA000001938C,light,AA0000011681,41.27676,1.725089
AA000001938D,light,AA0000011681,41.277368,1.724811
AA000001938E,light,AA0000011681,41.27698,1.724988
AA000001938F,light,AA0000011681,41.276428,1.725247
AA0000019390,light,AA000000D44C,41.279136,1.723849
AA0000019391,light,AA0000011681,41.2778,1.724602
AA0000019392,light,AA0000011681,41.274612,1.727251
AA0000019393,light,AA0000011681,41.274832,1.727838
AA0000019394,light,AA0000011681,41.2776,1.724696
AA0000019395,light,AA0000011681,41.274672,1.727522
AA0000019396,light,AA0000011681,41.278012,1.724502
AA0000019397,light,AA0000011681,41.275312,1.727727
AA0000019398,light,AA0000011681,41.275788,1.727322
AA0000019399,light,AA0000011681,41.276032,1.726741
AA000001939A,light,AA0000011681,41.275936,1.727029
AA000001939B,light,AA0000011681,41.275596,1.727534
AA000001939C,light,AA0000011681,41.275072,1.727797
AA000001939D,light,AA0000011681,41.276048,1.727268
AA000001939E,light,AA0000011681,41.276504,1.727014
AA000001939F,light,AA0000011681,41.276088,1.725989
AA00000193A0,light,AA0000011681,41.276284,1.727158
AA00000193A1,light,AA0000011681,41.276028,1.725642
AA00000193A2,light,AA0000011681,41.276096,1.72639
AA00000193A3,light,AA0000011681,41.276692,1.725665
AA00000193A4,light,AA0000011681,41.276864,1.726318
AA00000193A5,light,AA0000011681,41.276728,1.726768
AA00000193A6,light,AA0000011681,41.276908,1.726526
AA00000193A7,light,AA0000011681,41.276764,1.725953
AA00000193A8,light,AA0000011681,41.276612,1.72539
AA00000193A9,light,AA0000011681,41.277312,1.725291
AA00000193AA,light,AA0000011681,41.277508,1.725771
AA00000193AB,light,AA0000011681,41.27732,1.72625
AA00000193AC,light,AA0000011681,41.277236,1.725047
AA00000193AD,light,AA0000011681,41.277468,1.726132
AA00000193AE,light,AA0000011681,41.277376,1.725493
AA00000193AF,light,AA0000011681,41.277048,1.726554
AA00000193B0,light,AA0000011681,41.274416,1.725778
AA00000193B1,light,AA0000011681,41.27446,1.725237
AA00000193B2,light,AA0000011681,41.277192,1.726399
AA00000193E3,light,AA0000011681,41.274512,1.727048
AA00000193E4,light,AA0000011681,41.27482,1.727153
AA000001941F,light,AA0000011681,41.277564,1.726389
AA0000019420,light,AA0000011681,41.277196,1.726887
AA0000019421,light,AA0000011681,41.274552,1.723066
AA0000019422,light,AA0000011681,41.274576,1.722758
AA000001948B,light,AA000001169B,41.2873,1.720103
AA0000019646,light,BB0005190122,41.272996,1.696863
AA0000019647,light,BB0005190122,41.273228,1.696682
AA0000019648,light,BB0005190122,41.27262,1.6976
AA0000019649,light,BB0005190122,41.272756,1.697322
AA000001964A,light,BB0005190122,41.272216,1.698415
AA000001964B,light,BB0005190122,41.272356,1.698261
AA000001964C,light,BB0005190122,41.272336,1.698116
AA000001964D,light,BB0005190122,41.272496,1.697912
AA0000019650,light,BB0005190122,41.272564,1.69815
AA0000019651,light,BB000519011F,41.275348,1.70241
AA0000019652,light,BB0005190122,41.273028,1.69791
AA0000019653,light,BB0005190122,41.273328,1.697761
AA0000019654,light,BB0005190122,41.273536,1.697692
AA0000019655,light,BB0005190122,41.27368,1.697637
AA0000019656,light,BB0005190122,41.27332,1.696613
AA0000019657,light,BB0005190122,41.273272,1.696375
AA0000019658,light,BB0005190122,41.273196,1.696131
AA0000019659,light,BB0005190122,41.271648,1.697283
AA000001965A,light,BB0005190122,41.272864,1.697102
AA000001965B,light,BB0005190122,41.2722,1.698273
AA000001965C,light,BB0005190122,41.272048,1.697997
AA000001965D,light,BB0005190122,41.2719,1.697696
AA000001965E,light,BB0005190122,41.273616,1.696922
AA000001965F,light,BB0005190122,41.2734,1.696753
AA0000019660,light,BB0005190122,41.273812,1.697545
AA0000019661,light,BB0005190122,41.273872,1.69785
AA0000019662,light,BB0005190122,41.273932,1.698178
AA0000019664,light,BB0005190122,41.271368,1.697216
AA0000019665,light,BB0005190122,41.271152,1.697285
AA0000019666,light,BB0005190122,41.270608,1.697759
AA0000019667,light,BB0005190122,41.270388,1.697998
AA0000019668,light,BB0005190122,41.270224,1.698091
AA0000019669,light,BB0005190122,41.270028,1.698203
AA000001966A,light,BB0005190122,41.270984,1.697449
AA000001966B,light,BB0005190122,41.27078,1.697579
AA000001966C,light,BB0005190122,41.270648,1.69757
AA000001966D,light,BB0005190122,41.270772,1.697181
AA000001966E,light,BB0005190122,41.270844,1.696891
AA000001966F,light,BB0005190122,41.272512,1.697499
AA0000019670,light,BB0005190122,41.27234,1.697165
AA0000019671,light,BB0005190122,41.272204,1.696919
AA0000019672,light,BB0005190122,41.27208,1.696707
AA0000019673,light,BB0005190122,41.271856,1.696517
AA0000019674,light,BB0005190122,41.271604,1.696461
AA0000019675,light,BB0005190122,41.271304,1.696451
AA0000019676,light,BB0005190122,41.271056,1.696529
AA0000019678,light,BB0005190122,41.272368,1.698917
AA0000019679,light,BB0005190122,41.27258,1.69885
AA000001967A,light,BB0005190122,41.271852,1.701971
AA000001967B,light,BB0005190122,41.271848,1.702295
AA000001967D,light,AA000001128F,41.28708,1.722981
AA000001967E,light,BB0005190122,41.271072,1.702995
AA0000019682,light,BB0005190122,41.274268,1.69993
AA0000019683,light,BB0005190122,41.274272,1.700245
AA0000019684,light,BB0005190122,41.272976,1.698756
AA0000019685,light,BB0005190122,41.273224,1.698649
AA0000019686,light,BB0005190122,41.27344,1.698579
AA0000019687,light,BB0005190122,41.27368,1.698441
AA0000019688,light,BB0005190122,41.273924,1.698451
AA0000019689,light,BB0005190122,41.274016,1.698626
AA000001968A,light,BB0005190122,41.271884,1.702577
AA000001968B,light,BB0005190122,41.27216,1.698978
AA000001968C,light,BB0005190122,41.274092,1.698988
AA000001968D,light,BB0005190122,41.274156,1.699328
AA000001968E,light,BB0005190122,41.2742,1.699603
AA000001968F,light,BB0005190122,41.26912,1.699285
AA0000019690,light,BB0005190122,41.27434,1.700534
AA0000019691,light,BB0005190122,41.274388,1.700795
AA0000019692,light,BB0005190122,41.274448,1.701145
AA0000019693,light,BB0005190122,41.274488,1.70141
AA0000019694,light,BB0005190122,41.27452,1.701719
AA0000019695,light,BB0005190122,41.27438,1.699483
AA0000019696,light,BB0005190122,41.276476,1.699649
AA0000019697,light,BB0005190122,41.276736,1.699774
AA0000019698,light,BB0005190122,41.277,1.69993
AA0000019699,light,BB0005190122,41.27724,1.699944
AA000001969A,light,BB0005190122,41.274688,1.699302
AA000001969B,light,BB0005190122,41.274868,1.699123
AA000001969C,light,BB0005190122,41.275084,1.699118
AA000001969D,light,BB0005190122,41.275416,1.699275
AA000001969E,light,BB0005190122,41.275552,1.699529
AA000001969F,light,BB0005190122,41.275752,1.699724
AA00000196A0,light,BB0005190122,41.275212,1.699848
AA00000196A1,light,BB0005190122,41.275376,1.699744
AA00000196A2,light,BB0005190122,41.277456,1.699991
AA00000196A3,light,BB0005190122,41.277384,1.700234
AA00000196A4,light,BB0005190122,41.277128,1.700345
AA00000196A5,light,BB0005190122,41.274416,1.700298
AA00000196A6,light,BB0005190122,41.274612,1.700165
AA00000196A7,light,BB0005190122,41.274864,1.700038
AA00000196A8,light,BB0005190122,41.276068,1.699833
AA00000196A9,light,BB0005190122,41.27626,1.699775
AA00000196AA,light,AA000001169B,41.290024,1.718147
AA00000196AC,light,AA000001169B,41.288912,1.719883
AA00000196AD,light,AA000001169B,41.28864,1.720448
AA00000196AE,light,AA000001169B,41.289864,1.718952
AA00000196B0,light,BB0005190121,41.270496,1.709653
AA00000196B1,light,BB0005190121,41.270704,1.709885
AA00000196B2,light,BB0005190121,41.270956,1.71004
AA00000196B3,light,BB0005190122,41.269972,1.698367
AA00000196B7,light,AA000001128F,41.286616,1.721335
AA00000196B8,light,AA000001128F,41.28774,1.721477
AA00000196BA,light,BB0005190121,41.269552,1.708556
AA00000196BB,light,BB0005190121,41.269664,1.708247
AA00000196BC,light,BB0005190121,41.26974,1.707995
AA00000196BD,light,BB0005190121,41.269784,1.708246
AA00000196BE,light,BB0005190122,41.272736,1.696483
AA00000196BF,light,BB0005190122,41.272568,1.696177
AA00000196C0,light,BB0005190122,41.27242,1.702631
AA00000196C1,light,BB0005190122,41.272412,1.702348
AA00000196C2,light,BB0005190122,41.2724,1.702012
AA00000196C3,light,BB0005190122,41.272352,1.701746
AA00000196C4,light,BB0005190122,41.272096,1.70166
AA00000196C5,light,BB0005190122,41.271924,1.701766
AA00000196C6,light,BB0005190121,41.269344,1.709267
AA00000196C7,light,BB0005190121,41.269416,1.708969
AA00000196C8,light,BB0005190123,41.268712,1.703033
AA00000196C9,light,BB0005190123,41.268692,1.702798
AA00000196CA,light,BB0005190122,41.271864,1.695771
AA00000196CB,light,BB0005190122,41.271596,1.695634
AA00000196CC,light,BB0005190122,41.271336,1.69561
AA00000196CD,light,BB0005190122,41.272104,1.703349
AA00000196CE,light,BB0005190122,41.272324,1.695985
AA00000196CF,light,BB0005190122,41.272072,1.695872
AA00000196D0,light,BB0005190122,41.27084,1.696602
AA00000196D1,light,BB0005190122,41.272604,1.697075
AA00000196D2,light,BB0005190122,41.275528,1.699667
AA00000196D3,light,BB0005190122,41.2746,1.701019
AA00000196D4,light,BB0005190122,41.274764,1.700945
AA00000196D5,light,BB0005190122,41.275072,1.700762
AA00000196D6,light,BB0005190122,41.275844,1.700304
AA00000196D7,light,BB0005190122,41.276064,1.700103
AA00000196D8,light,BB0005190122,41.276224,1.699956
AA00000196D9,light,BB0005190122,41.272064,1.698857
AA00000196DA,light,BB0005190122,41.275352,1.700614
AA00000196DB,light,BB0005190122,41.275592,1.700469
AA00000196DC,light,BB0005190122,41.270212,1.69849
AA00000196DD,light,BB0005190122,41.269768,1.698599
AA00000196DE,light,BB0005190120,41.273176,1.704532
AA00000196DF,light,BB0005190120,41.273396,1.704409
AA00000196E0,light,BB0005190120,41.272372,1.7052
AA00000196E1,light,BB0005190120,41.272528,1.704996
AA00000196E2,light,BB0005190120,41.272712,1.704796
AA00000196E3,light,BB0005190120,41.27296,1.704609
AA00000196E4,light,BB0005190120,41.269928,1.707397
AA00000196E5,light,BB0005190120,41.26982,1.70774
AA00000196E6,light,BB0005190121,41.26948,1.709419
AA00000196E7,light,BB0005190121,41.26968,1.709435
AA00000196E8,light,BB0005190121,41.269928,1.709466
AA00000196E9,light,BB0005190121,41.270228,1.709485
AA00000196EA,light,BB0005190121,41.2722,1.709878
AA00000196EB,light,BB0005190121,41.27218,1.709574
AA00000196EC,light,BB0005190120,41.270496,1.706481
AA00000196ED,light,BB0005190120,41.270328,1.706512
AA00000196EE,light,BB0005190120,41.2702,1.706703
AA00000196EF,light,BB0005190120,41.270064,1.707086
AA00000196F0,light,BB0005190121,41.27128,1.709808
AA00000196F1,light,BB0005190121,41.271464,1.709876
AA00000196F2,light,BB0005190121,41.271616,1.710165
AA00000196F3,light,BB0005190121,41.271736,1.710615
AA00000196F4,light,BB0005190121,41.271752,1.71096
AA00000196F5,light,BB0005190121,41.271816,1.711258
AA00000196F6,light,BB0005190120,41.273336,1.705893
AA00000196F7,light,BB0005190120,41.273176,1.705859
AA00000196F8,light,BB0005190120,41.27286,1.705937
AA00000196F9,light,BB0005190120,41.272668,1.706091
AA00000196FA,light,BB0005190120,41.273568,1.70614
AA00000196FB,light,BB0005190120,41.270888,1.708488
AA00000196FC,light,BB0005190120,41.271052,1.705602
AA00000196FD,light,BB0005190120,41.271304,1.705235
AA00000196FE,light,BB0005190120,41.271584,1.704877
AA0000019701,light,BB0005190120,41.270724,1.706146
AA0000019702,light,BB0005190120,41.270784,1.705954
AA0000019703,light,BB0005190120,41.27092,1.705785
AA0000019704,light,BB0005190120,41.273208,1.704309
AA0000019705,light,BB0005190120,41.272988,1.704249
AA0000019706,light,BB0005190120,41.272704,1.704318
AA0000019707,light,BB0005190120,41.272448,1.704258
AA0000019708,light,BB0005190120,41.272192,1.704258
AA0000019709,light,BB0005190120,41.270508,1.706268
AA000001970A,light,BB0005190120,41.271736,1.704651
AA000001970B,light,BB0005190120,41.271356,1.706387
AA000001970C,light,BB0005190120,41.271568,1.706239
AA000001970D,light,BB0005190120,41.272208,1.705561
AA000001970E,light,BB0005190120,41.271728,1.706117
AA000001970F,light,BB0005190120,41.272012,1.70586
AA0000019710,light,BB0005190121,41.268096,1.708924
AA0000019711,light,BB0005190121,41.267924,1.708578
AA0000019712,light,BB0005190121,41.267712,1.708105
AA0000019713,light,BB0005190121,41.267564,1.707866
AA0000019714,light,BB0005190121,41.267424,1.70759
AA0000019715,light,BB0005190121,41.267332,1.707348
AA0000019716,light,BB0005190121,41.268904,1.709764
AA0000019717,light,BB0005190121,41.268596,1.709887
AA0000019718,light,BB0005190121,41.2684,1.709995
AA0000019719,light,BB0005190121,41.268192,1.710096
AA000001971A,light,BB0005190121,41.269256,1.70947
AA000001971B,light,BB0005190121,41.269168,1.70958
AA000001971C,light,BB000519011F,41.276864,1.702165
AA000001971D,light,BB000519011F,41.274204,1.710854
AA000001971E,light,BB000519011F,41.274072,1.71125
AA000001971F,light,BB0005190121,41.268476,1.709734
AA0000019720,light,BB0005190121,41.268368,1.709509
AA0000019721,light,BB0005190121,41.268216,1.709205
AA0000019722,light,BB0005190121,41.271944,1.711387
AA0000019723,light,BB0005190121,41.271684,1.711337
AA0000019724,light,BB0005190121,41.271572,1.711235
AA0000019725,light,BB0005190121,41.272064,1.711708
AA0000019726,light,BB0005190121,41.272212,1.712025
AA0000019727,light,BB0005190121,41.27236,1.712294
AA0000019728,light,BB0005190121,41.267152,1.705665
AA0000019729,light,BB0005190121,41.268216,1.708938
AA000001972A,light,BB0005190121,41.267304,1.707077
AA000001972B,light,BB0005190121,41.267272,1.706726
AA000001972C,light,BB0005190121,41.267228,1.706417
AA000001972D,light,BB0005190121,41.267188,1.705933
AA000001972E,light,BB0005190121,41.269948,1.708335
AA000001972F,light,BB0005190121,41.270132,1.708588
AA0000019730,light,BB0005190121,41.270348,1.708899
AA0000019731,light,BB0005190121,41.27064,1.709205
AA0000019732,light,BB0005190121,41.270888,1.709378
AA0000019733,light,BB0005190121,41.271048,1.70961
AA0000019734,light,BB0005190122,41.270548,1.698813
AA0000019735,light,BB0005190122,41.270332,1.699073
AA0000019736,light,BB0005190122,41.270164,1.699234
AA0000019737,light,BB0005190122,41.26996,1.699423
AA0000019738,light,BB0005190122,41.269752,1.69965
AA0000019739,light,BB0005190122,41.270732,1.698699
AA000001973A,light,BB0005190122,41.271536,1.698233
AA000001973B,light,BB0005190122,41.271372,1.698047
AA000001973C,light,BB0005190122,41.271208,1.698154
AA000001973D,light,BB0005190122,41.271064,1.698299
AA000001973E,light,BB0005190122,41.270864,1.69853
AA0000019742,light,BB0005190122,41.270672,1.698619
AA000001975D,light,AA0000011290,41.282056,1.723369
AA000001BAD5,light,AA000001128F,41.287864,1.721611
AA000001CEEC,light,AA000001169B,41.285528,1.722119
AA000001CFA9,light,AA0000011681,41.27624,1.727489
