id,type,ebox_id,lat,lon,coordinates,zone
AA0000018B8F,light,AA0000011276,41.26972,1.734258,"{'lat': 41.26972, 'lon': 1.734258}",south
AA0000018B90,light,AA0000011276,41.269544,1.735903,"{'lat': 41.269544, 'lon': 1.735903}",south
AA0000018B91,light,AA0000011276,41.269652,1.735598,"{'lat': 41.269652, 'lon': 1.735598}",south
AA0000018B92,light,AA0000011276,41.269752,1.735261,"{'lat': 41.269752, 'lon': 1.735261}",south
AA0000018B93,light,AA0000011276,41.269788,1.734959,"{'lat': 41.269788, 'lon': 1.734959}",south
AA0000018B94,light,AA0000011290,41.281832,1.723442,"{'lat': 41.281832, 'lon': 1.723442}",industrial
AA0000018B95,light,AA0000011290,41.282816,1.723612,"{'lat': 41.282816, 'lon': 1.723612}",industrial
AA0000018B96,light,AA000001169B,41.284116,1.719936,"{'lat': 41.284116, 'lon': 1.719936}",school_sports
AA0000018B97,light,AA0000011290,41.283916,1.724275,"{'lat': 41.283916, 'lon': 1.724275}",industrial
AA0000018B98,light,AA0000011290,41.280504,1.723183,"{'lat': 41.280504, 'lon': 1.723183}",industrial
AA0000018B99,light,AA000001169B,41.286204,1.720642,"{'lat': 41.286204, 'lon': 1.720642}",school_sports
AA0000018B9A,light,AA0000011290,41.285008,1.723631,"{'lat': 41.285008, 'lon': 1.723631}",industrial
AA0000018B9B,light,AA0000011290,41.285864,1.723737,"{'lat': 41.285864, 'lon': 1.723737}",industrial
AA0000018B9C,light,AA0000011290,41.28752,1.724227,"{'lat': 41.28752, 'lon': 1.724227}",center_north
AA0000018B9D,light,AA0000011290,41.28706,1.723846,"{'lat': 41.28706, 'lon': 1.723846}",industrial
AA0000018B9E,light,AA0000011290,41.286328,1.723794,"{'lat': 41.286328, 'lon': 1.723794}",industrial
AA0000018B9F,light,AA0000011290,41.287752,1.724464,"{'lat': 41.287752, 'lon': 1.724464}",center_north
AA0000018BA0,light,AA0000011290,41.288144,1.72412,"{'lat': 41.288144, 'lon': 1.72412}",center_north
AA0000018BA1,light,AA0000011290,41.288896,1.724267,"{'lat': 41.288896, 'lon': 1.724267}",center_north
AA0000018BA2,light,AA0000011290,41.287428,1.723902,"{'lat': 41.287428, 'lon': 1.723902}",industrial
AA0000018BA3,light,AA0000011290,41.289208,1.724387,"{'lat': 41.289208, 'lon': 1.724387}",center_north
AA0000018BA4,light,AA0000011290,41.288548,1.724168,"{'lat': 41.288548, 'lon': 1.724168}",center_north
AA0000018BA5,light,AA0000011290,41.287808,1.723924,"{'lat': 41.287808, 'lon': 1.723924}",center_north
AA0000018BA6,light,AA0000011290,41.283088,1.72343,"{'lat': 41.283088, 'lon': 1.72343}",industrial
AA0000018BA7,light,AA0000011290,41.28398,1.723569,"{'lat': 41.28398, 'lon': 1.723569}",industrial
AA0000018BA8,light,AA0000011290,41.280476,1.723223,"{'lat': 41.280476, 'lon': 1.723223}",industrial
AA0000018BA9,light,AA0000011290,41.28306,1.723487,"{'lat': 41.28306, 'lon': 1.723487}",industrial
AA0000018BAA,light,AA0000011290,41.283576,1.723479,"{'lat': 41.283576, 'lon': 1.723479}",industrial
AA0000018BAB,light,AA0000011290,41.279752,1.723098,"{'lat': 41.279752, 'lon': 1.723098}",center_south
AA0000018BAC,light,AA0000011290,41.281164,1.72334,"{'lat': 41.281164, 'lon': 1.72334}",industrial
AA0000018BAD,light,AA0000011290,41.28516,1.723553,"{'lat': 41.28516, 'lon': 1.723553}",industrial
AA0000018BAE,light,AA0000011290,41.284876,1.723429,"{'lat': 41.284876, 'lon': 1.723429}",industrial
AA0000018BAF,light,AA0000011290,41.282304,1.723544,"{'lat': 41.282304, 'lon': 1.723544}",industrial
AA0000018BB0,light,AA0000011290,41.285216,1.723671,"{'lat': 41.285216, 'lon': 1.723671}",industrial
AA0000018BB3,light,AA0000011290,41.283784,1.723735,"{'lat': 41.283784, 'lon': 1.723735}",industrial
AA0000018BB4,light,AA0000011290,41.289572,1.7245,"{'lat': 41.289572, 'lon': 1.7245}",center_north
AA0000018BB5,light,AA0000011290,41.285024,1.7236,"{'lat': 41.285024, 'lon': 1.7236}",industrial
AA0000018BB6,light,AA0000011290,41.284672,1.723463,"{'lat': 41.284672, 'lon': 1.723463}",industrial
AA0000018BB7,light,AA0000011290,41.28108,1.722953,"{'lat': 41.28108, 'lon': 1.722953}",center_south
AA0000018BB8,light,AA000001169B,41.285244,1.722086,"{'lat': 41.285244, 'lon': 1.722086}",center
AA0000018BB9,light,AA000001169B,41.285264,1.72209,"{'lat': 41.285264, 'lon': 1.72209}",center
AA0000018BBA,light,AA000001169B,41.285144,1.722196,"{'lat': 41.285144, 'lon': 1.722196}",center
AA0000018BBB,light,AA000001169B,41.285284,1.721456,"{'lat': 41.285284, 'lon': 1.721456}",center
AA0000018BBC,light,AA000001169B,41.285248,1.722108,"{'lat': 41.285248, 'lon': 1.722108}",center
AA0000018BBD,light,AA000001169B,41.28516,1.722206,"{'lat': 41.28516, 'lon': 1.722206}",center
AA0000018BBE,light,AA000001169B,41.284952,1.721759,"{'lat': 41.284952, 'lon': 1.721759}",center
AA0000018BBF,light,AA000001169B,41.285008,1.721548,"{'lat': 41.285008, 'lon': 1.721548}",center
AA0000018BC0,light,AA000001169B,41.285108,1.721652,"{'lat': 41.285108, 'lon': 1.721652}",center
AA0000018BC1,light,AA000001169B,41.284944,1.721878,"{'lat': 41.284944, 'lon': 1.721878}",center
AA0000018BC2,light,AA000001169B,41.28496,1.721644,"{'lat': 41.28496, 'lon': 1.721644}",center
AA0000018BC3,light,AA000001169B,41.285068,1.721543,"{'lat': 41.285068, 'lon': 1.721543}",center
AA0000018BC4,light,AA000001169B,41.285088,1.721885,"{'lat': 41.285088, 'lon': 1.721885}",center
AA0000018BC5,light,AA000001169B,41.284936,1.722091,"{'lat': 41.284936, 'lon': 1.722091}",center
AA0000018BC6,light,AA000001169B,41.2853,1.721456,"{'lat': 41.2853, 'lon': 1.721456}",center
AA0000018BC7,light,AA000001169B,41.2851,1.721772,"{'lat': 41.2851, 'lon': 1.721772}",center
AA0000018BC8,light,AA000001169B,41.285072,1.722116,"{'lat': 41.285072, 'lon': 1.722116}",center
AA0000018BC9,light,AA000001169B,41.285024,1.722031,"{'lat': 41.285024, 'lon': 1.722031}",center
AA0000018BCA,light,AA000000D44C,41.27544,1.721305,"{'lat': 41.27544, 'lon': 1.721305}",south
AA0000018BCB,light,AA000000D44C,41.276072,1.721757,"{'lat': 41.276072, 'lon': 1.721757}",south
AA0000018BCC,light,AA000000D44C,41.276628,1.722295,"{'lat': 41.276628, 'lon': 1.722295}",south
AA0000018BCD,light,AA000000D44C,41.275128,1.721084,"{'lat': 41.275128, 'lon': 1.721084}",south
AA0000018BCE,light,AA000000D44C,41.275756,1.721553,"{'lat': 41.275756, 'lon': 1.721553}",south
AA0000018BCF,light,AA000000D44C,41.276348,1.722027,"{'lat': 41.276348, 'lon': 1.722027}",south
AA0000018BD0,light,AA000000D44C,41.277556,1.723005,"{'lat': 41.277556, 'lon': 1.723005}",south
AA0000018BD1,light,AA000000D44C,41.278224,1.723341,"{'lat': 41.278224, 'lon': 1.723341}",south
AA0000018BD2,light,AA000000D44C,41.278928,1.723678,"{'lat': 41.278928, 'lon': 1.723678}",industrial
AA0000018BD3,light,AA000000D44C,41.277248,1.722809,"{'lat': 41.277248, 'lon': 1.722809}",south
AA0000018BD4,light,AA000000D44C,41.277884,1.723171,"{'lat': 41.277884, 'lon': 1.723171}",south
AA0000018BD5,light,AA000000D44C,41.278568,1.72351,"{'lat': 41.278568, 'lon': 1.72351}",industrial
AA0000018BD6,light,BB0005190147,41.290192,1.724316,"{'lat': 41.290192, 'lon': 1.724316}",center_north
AA0000018BD7,light,AA000000D44C,41.278136,1.724323,"{'lat': 41.278136, 'lon': 1.724323}",south
AA0000018BD8,light,AA000000D44C,41.278776,1.724029,"{'lat': 41.278776, 'lon': 1.724029}",industrial
AA0000018BD9,light,AA000000D44C,41.279344,1.723742,"{'lat': 41.279344, 'lon': 1.723742}",industrial
AA0000018BDA,light,AA000000D44C,41.2779,1.724409,"{'lat': 41.2779, 'lon': 1.724409}",south
AA0000018BDC,light,AA000001169B,41.28948,1.719511,"{'lat': 41.28948, 'lon': 1.719511}",center_north
AA0000018BDD,light,AA0000011290,41.281572,1.723532,"{'lat': 41.281572, 'lon': 1.723532}",industrial
AA0000018BDE,light,AA0000011290,41.28102,1.724048,"{'lat': 41.28102, 'lon': 1.724048}",industrial
AA0000018BE0,light,AA000001169B,41.289576,1.718011,"{'lat': 41.289576, 'lon': 1.718011}",center_north
AA0000018BE1,light,AA0000011290,41.280972,1.723866,"{'lat': 41.280972, 'lon': 1.723866}",industrial
AA0000018BE2,light,AA00000112BE,41.2968,1.711551,"{'lat': 41.2968, 'lon': 1.711551}",north
AA0000018BE4,light,AA000001169B,41.2895,1.719533,"{'lat': 41.2895, 'lon': 1.719533}",center_north
AA0000018BE6,light,AA000001169B,41.290004,1.718554,"{'lat': 41.290004, 'lon': 1.718554}",center_north
AA0000018BE7,light,AA000001169B,41.289668,1.719295,"{'lat': 41.289668, 'lon': 1.719295}",center_north
AA0000018BE8,light,AA000001169B,41.289372,1.719741,"{'lat': 41.289372, 'lon': 1.719741}",center_north
AA0000018BE9,light,AA000001169B,41.288828,1.720247,"{'lat': 41.288828, 'lon': 1.720247}",center_north
AA0000018BEB,light,AA000001169B,41.289228,1.719931,"{'lat': 41.289228, 'lon': 1.719931}",center_north
AA0000018BEC,light,AA000001169B,41.289004,1.720202,"{'lat': 41.289004, 'lon': 1.720202}",center_north
AA0000018BEE,light,AA000001169B,41.28564,1.721664,"{'lat': 41.28564, 'lon': 1.721664}",center
AA0000018BEF,light,AA000001169B,41.287392,1.719796,"{'lat': 41.287392, 'lon': 1.719796}",school_sports
AA0000018BF0,light,AA000001169B,41.284072,1.719207,"{'lat': 41.284072, 'lon': 1.719207}",school_sports
AA0000018BF1,light,AA000001169B,41.285652,1.722061,"{'lat': 41.285652, 'lon': 1.722061}",center
AA0000018BF3,light,AA000001169B,41.28748,1.719432,"{'lat': 41.28748, 'lon': 1.719432}",center_north
AA0000018BF4,light,AA000001169B,41.284264,1.721539,"{'lat': 41.284264, 'lon': 1.721539}",center
AA0000018BF5,light,AA000001169B,41.28486,1.721652,"{'lat': 41.28486, 'lon': 1.721652}",center
AA0000018BF6,light,AA000001169B,41.284832,1.72209,"{'lat': 41.284832, 'lon': 1.72209}",center
AA0000018BF7,light,AA000001169B,41.28462,1.72144,"{'lat': 41.28462, 'lon': 1.72144}",center
AA0000018BF8,light,AA000001169B,41.284872,1.721436,"{'lat': 41.284872, 'lon': 1.721436}",center
AA0000018BF9,light,AA000001169B,41.284848,1.721858,"{'lat': 41.284848, 'lon': 1.721858}",center
AA0000018BFA,light,AA000001169B,41.284804,1.722604,"{'lat': 41.284804, 'lon': 1.722604}",center
AA0000018BFB,light,AA000001169B,41.284768,1.723111,"{'lat': 41.284768, 'lon': 1.723111}",center
AA0000018BFC,light,AA000001169B,41.285656,1.722414,"{'lat': 41.285656, 'lon': 1.722414}",center
AA0000018BFD,light,AA000001169B,41.28482,1.722336,"{'lat': 41.28482, 'lon': 1.722336}",center
AA0000018BFE,light,AA000001169B,41.284788,1.722858,"{'lat': 41.284788, 'lon': 1.722858}",center
AA0000018C01,light,AA000001169B,41.28476,1.7233,"{'lat': 41.28476, 'lon': 1.7233}",industrial
AA0000018C02,light,AA000001169B,41.28532,1.723608,"{'lat': 41.28532, 'lon': 1.723608}",industrial
AA0000018C03,light,AA000001169B,41.285368,1.723678,"{'lat': 41.285368, 'lon': 1.723678}",industrial
AA0000018C04,light,AA000001169B,41.28546,1.723204,"{'lat': 41.28546, 'lon': 1.723204}",industrial
AA0000018C05,light,AA000001169B,41.285532,1.723713,"{'lat': 41.285532, 'lon': 1.723713}",industrial
AA0000018C06,light,AA000001169B,41.285372,1.723452,"{'lat': 41.285372, 'lon': 1.723452}",industrial
AA0000018C07,light,AA000001169B,41.285532,1.723007,"{'lat': 41.285532, 'lon': 1.723007}",center
AA0000018C08,light,AA000001169B,41.285332,1.721453,"{'lat': 41.285332, 'lon': 1.721453}",center
AA0000018C09,light,AA000001169B,41.28546,1.721367,"{'lat': 41.28546, 'lon': 1.721367}",center
AA0000018C0A,light,AA000001169B,41.284968,1.721416,"{'lat': 41.284968, 'lon': 1.721416}",center
AA0000018C0B,light,AA000001169B,41.285588,1.722832,"{'lat': 41.285588, 'lon': 1.722832}",center
AA0000018C0C,light,AA000001169B,41.285096,1.721402,"{'lat': 41.285096, 'lon': 1.721402}",center
AA0000018C0D,light,AA000001169B,41.285492,1.721544,"{'lat': 41.285492, 'lon': 1.721544}",center
AA0000018C0E,light,AA0000011290,41.282288,1.724187,"{'lat': 41.282288, 'lon': 1.724187}",industrial
AA0000018C0F,light,AA0000011290,41.282064,1.724239,"{'lat': 41.282064, 'lon': 1.724239}",industrial
AA0000018C10,light,AA0000011290,41.281784,1.723723,"{'lat': 41.281784, 'lon': 1.723723}",industrial
AA0000018C11,light,AA0000011290,41.282504,1.724273,"{'lat': 41.282504, 'lon': 1.724273}",industrial
AA0000018C12,light,AA0000011290,41.281772,1.723995,"{'lat': 41.281772, 'lon': 1.723995}",industrial
AA0000018C13,light,AA0000011290,41.282,1.724005,"{'lat': 41.282, 'lon': 1.724005}",industrial
AA0000018C14,light,AA000000D44C,41.275364,1.722828,"{'lat': 41.275364, 'lon': 1.722828}",south
AA0000018C15,light,AA000000D44C,41.27636,1.723466,"{'lat': 41.27636, 'lon': 1.723466}",south
AA0000018C16,light,AA000000D44C,41.27582,1.723347,"{'lat': 41.27582, 'lon': 1.723347}",south
AA0000018C17,light,AA000000D44C,41.275576,1.723225,"{'lat': 41.275576, 'lon': 1.723225}",south
AA0000018C18,light,AA000000D44C,41.275276,1.722618,"{'lat': 41.275276, 'lon': 1.722618}",south
AA0000018C19,light,AA000000D44C,41.276084,1.723447,"{'lat': 41.276084, 'lon': 1.723447}",south
AA0000018C1A,light,AA000000D44C,41.277416,1.723735,"{'lat': 41.277416, 'lon': 1.723735}",south
AA0000018C1B,light,AA000000D44C,41.276904,1.72355,"{'lat': 41.276904, 'lon': 1.72355}",south
AA0000018C1C,light,AA000000D44C,41.277912,1.723703,"{'lat': 41.277912, 'lon': 1.723703}",south
AA0000018C1D,light,AA000000D44C,41.27716,1.723641,"{'lat': 41.27716, 'lon': 1.723641}",south
AA0000018C1E,light,AA000000D44C,41.27662,1.723497,"{'lat': 41.27662, 'lon': 1.723497}",south
AA0000018C1F,light,AA000000D44C,41.277608,1.723746,"{'lat': 41.277608, 'lon': 1.723746}",south
AA0000018C20,light,AA000000D44C,41.27674,1.723602,"{'lat': 41.27674, 'lon': 1.723602}",south
AA0000018C21,light,AA000000D44C,41.27808,1.723707,"{'lat': 41.27808, 'lon': 1.723707}",south
AA0000018C22,light,AA000000D44C,41.27752,1.723829,"{'lat': 41.27752, 'lon': 1.723829}",south
AA0000018C23,light,AA000000D44C,41.278304,1.723585,"{'lat': 41.278304, 'lon': 1.723585}",south
AA0000018C24,light,AA000000D44C,41.277764,1.723818,"{'lat': 41.277764, 'lon': 1.723818}",south
AA0000018C25,light,AA000000D44C,41.277264,1.723768,"{'lat': 41.277264, 'lon': 1.723768}",south
AA0000018C26,light,AA000001169B,41.287896,1.719403,"{'lat': 41.287896, 'lon': 1.719403}",center_north
AA0000018C27,light,AA000001169B,41.287912,1.719623,"{'lat': 41.287912, 'lon': 1.719623}",center_north
AA0000018C28,light,AA000001169B,41.284344,1.719389,"{'lat': 41.284344, 'lon': 1.719389}",school_sports
AA0000018C29,light,AA000001169B,41.284216,1.719261,"{'lat': 41.284216, 'lon': 1.719261}",school_sports
AA0000018C2A,light,AA000001169B,41.287808,1.719197,"{'lat': 41.287808, 'lon': 1.719197}",center_north
AA0000018C2B,light,AA000001169B,41.284496,1.719577,"{'lat': 41.284496, 'lon': 1.719577}",school_sports
AA0000018C2C,light,AA000000D44C,41.276936,1.722598,"{'lat': 41.276936, 'lon': 1.722598}",south
AA0000018C2D,light,AA000000D44C,41.276392,1.722617,"{'lat': 41.276392, 'lon': 1.722617}",south
AA0000018C2E,light,AA000000D44C,41.275224,1.722437,"{'lat': 41.275224, 'lon': 1.722437}",south
AA0000018C2F,light,AA000000D44C,41.275472,1.723032,"{'lat': 41.275472, 'lon': 1.723032}",south
AA0000018C30,light,AA000000D44C,41.276668,1.7226,"{'lat': 41.276668, 'lon': 1.7226}",south
AA0000018C31,light,AA000000D44C,41.27612,1.722618,"{'lat': 41.27612, 'lon': 1.722618}",south
AA0000018C32,light,AA000001169B,41.285968,1.720801,"{'lat': 41.285968, 'lon': 1.720801}",school_sports
AA0000018C33,light,AA000000D44C,41.274928,1.720998,"{'lat': 41.274928, 'lon': 1.720998}",south
AA0000018C34,light,AA0000011290,41.281688,1.72419,"{'lat': 41.281688, 'lon': 1.72419}",industrial
AA0000018C35,light,AA000001169B,41.285656,1.722665,"{'lat': 41.285656, 'lon': 1.722665}",center
AA0000018C36,light,AA000000D44C,41.274712,1.721045,"{'lat': 41.274712, 'lon': 1.721045}",south
AA0000018C37,light,AA000001169B,41.285044,1.720372,"{'lat': 41.285044, 'lon': 1.720372}",school_sports
AA0000018C38,light,AA000001169B,41.28446,1.720726,"{'lat': 41.28446, 'lon': 1.720726}",school_sports
AA0000018C39,light,AA000001169B,41.28876,1.72005,"{'lat': 41.28876, 'lon': 1.72005}",center_north
AA0000018C3A,light,AA000001169B,41.289076,1.719183,"{'lat': 41.289076, 'lon': 1.719183}",center_north
AA0000018C3B,light,AA000001169B,41.288028,1.719709,"{'lat': 41.288028, 'lon': 1.719709}",center_north
AA0000018C3C,light,AA000001169B,41.288976,1.71963,"{'lat': 41.288976, 'lon': 1.71963}",center_north
AA0000018C3D,light,AA000001169B,41.284836,1.720616,"{'lat': 41.284836, 'lon': 1.720616}",school_sports
AA0000018C3E,light,AA000001169B,41.288872,1.718599,"{'lat': 41.288872, 'lon': 1.718599}",center_north
AA0000018C3F,light,AA000001169B,41.2891,1.718235,"{'lat': 41.2891, 'lon': 1.718235}",center_north
AA0000018C40,light,AA000001169B,41.288684,1.718886,"{'lat': 41.288684, 'lon': 1.718886}",center_north
AA0000018C41,light,AA000001169B,41.28878,1.718725,"{'lat': 41.28878, 'lon': 1.718725}",center_north
AA0000018C42,light,AA000001169B,41.288992,1.718395,"{'lat': 41.288992, 'lon': 1.718395}",center_north
AA0000018C43,light,AA000001169B,41.289108,1.718682,"{'lat': 41.289108, 'lon': 1.718682}",center_north
AA0000018C44,light,AA000000D44C,41.27548,1.722341,"{'lat': 41.27548, 'lon': 1.722341}",south
AA0000018C45,light,AA000000D44C,41.275124,1.722052,"{'lat': 41.275124, 'lon': 1.722052}",south
AA0000018C46,light,AA000000D44C,41.275992,1.722493,"{'lat': 41.275992, 'lon': 1.722493}",south
AA0000018C47,light,AA000000D44C,41.275072,1.721828,"{'lat': 41.275072, 'lon': 1.721828}",south
AA0000018C48,light,AA000000D44C,41.275744,1.722433,"{'lat': 41.275744, 'lon': 1.722433}",south
AA0000018C49,light,AA000000D44C,41.275208,1.722259,"{'lat': 41.275208, 'lon': 1.722259}",south
AA0000018C4A,light,AA000000D44C,41.27586,1.722559,"{'lat': 41.27586, 'lon': 1.722559}",south
AA0000018C4B,light,AA000000D44C,41.275336,1.722402,"{'lat': 41.275336, 'lon': 1.722402}",south
AA0000018C4C,light,AA000000D44C,41.276556,1.722517,"{'lat': 41.276556, 'lon': 1.722517}",south
AA0000018C4D,light,AA000000D44C,41.275592,1.722483,"{'lat': 41.275592, 'lon': 1.722483}",south
AA0000018C4E,light,AA000000D44C,41.276808,1.722503,"{'lat': 41.276808, 'lon': 1.722503}",south
AA0000018C4F,light,AA000000D44C,41.276272,1.722533,"{'lat': 41.276272, 'lon': 1.722533}",south
AA0000018C50,light,AA000001169B,41.288276,1.719534,"{'lat': 41.288276, 'lon': 1.719534}",center_north
AA0000018C51,light,AA000001169B,41.288488,1.719194,"{'lat': 41.288488, 'lon': 1.719194}",center_north
AA0000018C52,light,AA000000D44C,41.276468,1.723574,"{'lat': 41.276468, 'lon': 1.723574}",south
AA0000018C53,light,AA000000D44C,41.275924,1.723499,"{'lat': 41.275924, 'lon': 1.723499}",south
AA0000018C54,light,AA000000D44C,41.278168,1.723567,"{'lat': 41.278168, 'lon': 1.723567}",south
AA0000018C55,light,AA000000D44C,41.277008,1.723663,"{'lat': 41.277008, 'lon': 1.723663}",south
AA0000018C56,light,AA000000D44C,41.2762,1.723533,"{'lat': 41.2762, 'lon': 1.723533}",south
AA0000018C57,light,AA000000D44C,41.275668,1.723366,"{'lat': 41.275668, 'lon': 1.723366}",south
AA0000018C58,light,AA000001169B,41.288164,1.719696,"{'lat': 41.288164, 'lon': 1.719696}",center_north
AA0000018C59,light,AA000001169B,41.288388,1.719348,"{'lat': 41.288388, 'lon': 1.719348}",center_north
AA0000018C5A,light,AA000001169B,41.28858,1.719062,"{'lat': 41.28858, 'lon': 1.719062}",center_north
AA0000018C5B,light,AA000001169B,41.288032,1.719857,"{'lat': 41.288032, 'lon': 1.719857}",center_north
AA0000018C5C,light,AA0000011290,41.282112,1.723587,"{'lat': 41.282112, 'lon': 1.723587}",industrial
AA0000018C5D,light,AA0000011277,41.28234,1.720127,"{'lat': 41.28234, 'lon': 1.720127}",school_sports
AA0000018C5E,light,AA0000011290,41.282828,1.723792,"{'lat': 41.282828, 'lon': 1.723792}",industrial
AA0000018C5F,light,AA0000011290,41.282728,1.724235,"{'lat': 41.282728, 'lon': 1.724235}",industrial
AA0000018C60,light,AA000000D44C,41.278628,1.72421,"{'lat': 41.278628, 'lon': 1.72421}",industrial
AA0000018C61,light,AA000000D44C,41.274956,1.721372,"{'lat': 41.274956, 'lon': 1.721372}",south
AA0000018C62,light,AA0000011277,41.281408,1.722448,"{'lat': 41.281408, 'lon': 1.722448}",center_south
AA0000018C63,light,AA000000D44C,41.275024,1.721601,"{'lat': 41.275024, 'lon': 1.721601}",south
AA0000018C64,light,AA000000D44C,41.274876,1.721123,"{'lat': 41.274876, 'lon': 1.721123}",south
AA0000018C65,light,AA000000D44C,41.278984,1.724061,"{'lat': 41.278984, 'lon': 1.724061}",industrial
AA0000018C66,light,AA0000011290,41.282608,1.723639,"{'lat': 41.282608, 'lon': 1.723639}",industrial
AA0000018C67,light,AA0000011290,41.282804,1.724084,"{'lat': 41.282804, 'lon': 1.724084}",industrial
AA0000018C68,light,AA0000011290,41.281488,1.724104,"{'lat': 41.281488, 'lon': 1.724104}",industrial
AA0000018C69,light,AA000001169B,41.289136,1.719402,"{'lat': 41.289136, 'lon': 1.719402}",center_north
